date,day_name,area,population,waste_kg,recyclable_kg,organic_kg,collection_capacity_kg,overflow,is_weekend,is_holiday,recycling_campaign,temp_c,rain_mm
2024-03-07,Thursday,UniversityZone,25952,24128.4,5663.4,8168.8,27638.6,0,0,0,1,26.5,0.0
2024-03-08,Friday,UniversityZone,25958,23458.2,5442.4,6648.7,26262.1,0,0,0,1,25.7,0.0
2024-03-09,Saturday,UniversityZone,25961,26362.7,9771.0,10838.6,27369.9,0,1,0,1,26.8,0.0
2024-03-10,Sunday,UniversityZone,25961,24054.1,7203.1,9889.9,26506.2,0,1,0,1,26.1,7.6
2024-03-11,Monday,UniversityZone,25954,24179.4,8757.5,9578.3,27514.7,0,0,0,1,28.8,0.2
2024-03-12,Tuesday,UniversityZone,25959,22818.6,7576.1,7602.2,26545.0,0,0,0,1,25.5,0.0
2024-03-13,Wednesday,UniversityZone,25977,22723.0,5955.9,7505.6,27819.2,0,0,0,1,27.3,0.7
2024-03-14,Thursday,UniversityZone,25964,24613.0,9931.2,9200.0,26699.0,0,0,0,1,26.7,0.0
2024-03-15,Friday,UniversityZone,25952,22592.0,7632.0,6091.2,27250.6,0,0,0,1,27.8,1.8
2024-03-16,Saturday,UniversityZone,25939,24851.7,8560.8,8122.0,25975.3,0,1,0,1,27.3,6.1
2024-03-17,Sunday,UniversityZone,25942,24543.1,9447.9,11179.7,27208.7,0,1,0,1,25.8,6.0
2024-03-18,Monday,UniversityZone,25932,23499.6,8349.9,10019.7,27211.8,0,0,0,1,26.0,2.0
2024-03-19,Tuesday,UniversityZone,25943,23106.0,4531.5,8419.2,26113.4,0,0,0,1,27.2,0.0
2024-03-20,Wednesday,UniversityZone,25957,24153.2,8124.6,7916.5,26503.2,0,0,0,1,26.1,0.0
2024-03-21,Thursday,UniversityZone,25960,24212.9,7135.3,7706.9,25605.6,0,0,0,1,27.8,0.0
2024-03-22,Friday,UniversityZone,25954,23784.2,5478.4,8795.7,26583.3,0,0,0,0,25.9,0.0
2024-03-23,Saturday,UniversityZone,25953,26312.5,7578.8,13051.1,26960.6,0,1,0,0,27.7,9.8
2024-03-24,Sunday,UniversityZone,25968,23523.6,6777.5,7724.5,28195.7,0,1,0,0,26.1,0.0
2024-03-25,Monday,UniversityZone,25974,23613.2,8058.1,6868.3,26953.4,0,0,0,0,27.2,19.1
2024-03-26,Tuesday,UniversityZone,25978,24417.9,4453.8,11472.8,26226.9,0,0,0,0,28.9,0.0
2024-03-27,Wednesday,UniversityZone,25985,23229.7,5917.0,11874.1,25467.5,0,0,0,0,27.0,0.2
2024-03-28,Thursday,UniversityZone,25988,23002.7,3975.2,9092.2,27213.5,0,0,0,0,27.5,0.0
2024-03-29,Friday,UniversityZone,25987,24173.2,8419.4,10653.6,25722.0,0,0,0,0,27.8,0.0
2024-03-30,Saturday,UniversityZone,25981,25866.4,9529.1,12616.7,26234.3,0,1,0,0,27.1,2.0
2024-03-31,Sunday,UniversityZone,25986,24938.2,9108.4,11879.7,28145.4,0,1,0,0,26.9,0.0
2024-04-01,Monday,UniversityZone,25985,24008.9,5950.6,11301.1,25933.7,0,0,0,0,28.2,0.0
2024-04-02,Tuesday,UniversityZone,25989,23908.1,7856.6,11293.3,26330.9,0,0,0,0,28.1,10.7
2024-04-03,Wednesday,UniversityZone,25984,24805.4,5707.6,12256.0,25744.2,0,0,0,0,27.7,0.7
2024-04-04,Thursday,UniversityZone,25978,24828.8,5790.6,8313.6,26892.9,0,0,0,0,28.3,0.0
2024-04-05,Friday,UniversityZone,25975,24372.0,3670.0,8625.1,26357.2,0,0,0,0,27.9,3.4
2024-04-06,Saturday,UniversityZone,25979,25577.6,6352.8,10083.5,28494.6,0,1,0,0,27.5,0.0
2024-04-07,Sunday,UniversityZone,25984,24819.3,8184.5,13103.2,27101.1,0,1,0,0,27.2,8.5
2024-04-08,Monday,UniversityZone,25979,23917.1,7753.1,8333.2,26395.9,0,0,0,0,27.4,0.0
2024-04-09,Tuesday,UniversityZone,25976,22355.2,3212.2,8277.7,27458.4,0,0,0,0,26.7,12.9
2024-04-10,Wednesday,UniversityZone,25975,23571.1,7418.6,11637.2,26654.4,0,0,0,0,26.9,0.0
2024-04-11,Thursday,UniversityZone,25985,23564.7,7516.9,12206.8,24896.9,0,0,0,0,28.1,5.2
2024-04-12,Friday,UniversityZone,25993,24480.5,5141.4,10489.8,26499.9,0,0,0,0,28.1,2.0
2024-04-13,Saturday,UniversityZone,25984,29156.0,9356.1,16299.5,27739.8,1,1,1,0,29.0,2.5
2024-04-14,Sunday,UniversityZone,25980,29795.6,9191.3,17675.5,26220.1,1,1,1,0,29.2,7.8
2024-04-15,Monday,UniversityZone,25986,29961.6,7080.7,15487.6,29115.1,1,0,1,0,28.3,0.0
2024-04-16,Tuesday,UniversityZone,25999,26698.1,4875.3,9190.9,28416.9,0,0,1,0,29.1,0.0
2024-04-17,Wednesday,UniversityZone,26009,23609.5,6509.2,10236.1,26734.8,0,0,0,0,27.6,3.8
2024-04-18,Thursday,UniversityZone,26016,24869.3,7879.5,13607.0,26083.2,0,0,0,0,30.3,0.0
2024-04-19,Friday,UniversityZone,26019,23859.1,5090.2,10420.3,26383.5,0,0,0,0,26.0,0.0
2024-04-20,Saturday,UniversityZone,26016,26291.2,6526.4,10046.2,26872.3,0,1,0,0,29.1,0.0
2024-04-21,Sunday,UniversityZone,26027,25607.7,7866.8,9310.7,26679.9,0,1,0,0,28.5,0.0
2024-04-22,Monday,UniversityZone,26034,25267.2,5893.8,10362.9,26379.6,0,0,0,0,26.7,0.0
2024-04-23,Tuesday,UniversityZone,26021,24144.8,5700.6,10935.4,26858.3,0,0,0,0,28.4,0.0
2024-04-24,Wednesday,UniversityZone,26014,22510.3,5026.8,10186.3,26855.0,0,0,0,0,29.3,0.0
2024-04-25,Thursday,UniversityZone,26018,23329.8,7411.9,11972.4,28246.8,0,0,0,0,28.3,0.0
2024-04-26,Friday,UniversityZone,26017,24650.5,5906.0,8638.3,26726.2,0,0,0,0,28.4,0.0
2024-04-27,Saturday,UniversityZone,26008,25796.6,9404.1,13995.0,25381.1,1,1,0,0,29.0,2.7
2024-04-28,Sunday,UniversityZone,26008,26516.6,4317.7,13894.0,26114.7,1,1,0,0,29.4,4.8
2024-04-29,Monday,UniversityZone,26006,25389.5,8223.0,11143.8,25200.7,1,0,0,0,29.5,25.4
2024-04-30,Tuesday,UniversityZone,26003,24234.8,7080.0,11926.5,25860.4,0,0,0,0,29.3,0.0
2024-05-01,Wednesday,UniversityZone,26013,27760.4,9046.4,12807.5,26997.9,1,0,1,0,29.1,4.3
2024-05-02,Thursday,UniversityZone,26011,24216.4,8543.7,9414.1,26860.7,0,0,0,0,27.6,0.0
2024-05-03,Friday,UniversityZone,26010,25020.2,8469.2,10944.2,24187.3,1,0,0,0,31.1,0.0
2024-05-04,Saturday,UniversityZone,26018,25655.3,5922.6,9173.3,25129.9,1,1,0,0,28.2,1.3
2024-05-05,Sunday,UniversityZone,26008,25201.5,7191.1,10629.7,26037.9,0,1,0,0,29.3,1.9
2024-05-06,Monday,UniversityZone,26019,22136.5,6546.2,8627.9,26439.4,0,0,0,0,29.8,0.0
2024-05-07,Tuesday,UniversityZone,26020,24570.7,8081.8,8646.1,25455.9,0,0,0,0,28.6,0.0
2024-05-08,Wednesday,UniversityZone,26024,24040.5,3697.2,12753.2,25840.0,0,0,0,0,29.6,0.0
2024-05-09,Thursday,UniversityZone,26036,24380.4,8613.6,12342.2,24324.6,1,0,0,0,30.5,3.9
2024-05-10,Friday,UniversityZone,26044,23920.4,6271.3,9061.1,26477.1,0,0,0,0,29.0,0.0
2024-05-11,Saturday,UniversityZone,26039,25782.7,9509.5,10561.7,26339.5,0,1,0,0,29.2,0.0
2024-05-12,Sunday,UniversityZone,26039,24518.8,6603.1,10186.2,27631.0,0,1,0,0,29.9,1.2
2024-05-13,Monday,UniversityZone,26041,23396.6,7286.0,10454.5,26292.7,0,0,0,0,29.0,0.0
2024-05-14,Tuesday,UniversityZone,26041,22382.9,6681.6,11343.9,27036.6,0,0,0,0,29.9,7.5
2024-05-15,Wednesday,UniversityZone,26042,23582.0,5988.9,11188.9,26023.3,0,0,0,0,30.1,0.0
2024-05-16,Thursday,UniversityZone,26038,23773.2,7148.3,11007.0,26800.4,0,0,0,0,29.1,2.1
2024-05-17,Friday,UniversityZone,26041,24564.3,4335.3,13217.4,25984.8,0,0,0,0,28.6,3.5
2024-05-18,Saturday,UniversityZone,26038,25780.6,8839.8,7953.8,27035.7,0,1,0,0,31.3,0.0
2024-05-19,Sunday,UniversityZone,26045,25701.3,5938.4,8599.9,27897.0,0,1,0,0,30.2,3.8
2024-05-20,Monday,UniversityZone,26032,23569.7,4717.2,10558.3,26484.8,0,0,0,0,28.6,5.7
2024-05-21,Tuesday,UniversityZone,26033,25325.8,5024.4,13756.2,27368.3,0,0,0,0,30.2,14.5
2024-05-22,Wednesday,UniversityZone,26036,23986.5,5697.5,11328.6,26623.4,0,0,0,0,29.3,3.1
2024-05-23,Thursday,UniversityZone,26042,24151.6,6807.6,8862.8,27075.0,0,0,0,0,27.8,12.0
2024-05-24,Friday,UniversityZone,26046,23727.7,4001.7,7153.4,26530.5,0,0,0,0,30.4,1.6
2024-05-25,Saturday,UniversityZone,26038,25054.9,7469.3,8874.4,25422.5,0,1,0,0,29.8,10.4
2024-05-26,Sunday,UniversityZone,26046,25249.6,8223.0,10143.2,26452.1,0,1,0,0,29.5,2.0
2024-05-27,Monday,UniversityZone,26048,24139.8,6689.3,9922.7,26689.7,0,0,0,0,29.6,1.4
2024-05-28,Tuesday,UniversityZone,26053,24482.1,7292.7,12636.8,27207.8,0,0,0,0,28.7,0.0
2024-05-29,Wednesday,UniversityZone,26045,23172.1,7269.3,10037.5,27203.7,0,0,0,0,28.5,9.2
2024-05-30,Thursday,UniversityZone,26042,23955.0,8548.2,10356.2,27301.0,0,0,0,0,29.9,0.0
2024-05-31,Friday,UniversityZone,26044,23583.4,7152.1,10646.6,27619.2,0,0,0,0,31.5,20.9
2024-06-01,Saturday,UniversityZone,26045,26021.5,8738.0,14410.9,27558.1,0,1,0,0,30.4,9.2
2024-06-02,Sunday,UniversityZone,26056,25505.0,8121.3,10505.6,26973.8,0,1,0,0,28.3,8.7
2024-06-03,Monday,UniversityZone,26067,23891.8,7043.0,9506.1,28113.0,0,0,0,0,31.0,8.0
2024-06-04,Tuesday,UniversityZone,26083,24731.3,8232.0,10303.0,26242.1,0,0,0,0,29.6,9.8
2024-06-05,Wednesday,UniversityZone,26078,24074.0,4832.3,14137.6,22602.6,1,0,0,0,29.6,3.2
2024-06-06,Thursday,UniversityZone,26064,23642.4,5750.6,11060.6,27244.4,0,0,0,0,29.5,9.9
2024-06-07,Friday,UniversityZone,26054,23542.1,7421.4,10672.8,27310.0,0,0,0,0,30.4,8.2
2024-06-08,Saturday,UniversityZone,26050,25635.5,7214.2,7429.0,25598.7,1,1,0,0,29.6,4.3
2024-06-09,Sunday,UniversityZone,26055,25351.8,9861.8,11964.1,26754.8,0,1,0,0,29.7,0.0
2024-06-10,Monday,UniversityZone,26064,24739.6,7136.0,13445.0,27965.0,0,0,0,0,29.6,0.0
2024-06-11,Tuesday,UniversityZone,26067,25488.4,8536.4,12996.6,26467.9,0,0,0,0,29.8,3.9
2024-06-12,Wednesday,UniversityZone,26071,24877.0,5806.8,8419.0,26272.1,0,0,0,0,29.4,0.4
2024-06-13,Thursday,UniversityZone,26070,25042.1,6371.7,11671.8,27893.0,0,0,0,0,29.5,9.9
2024-06-14,Friday,UniversityZone,26076,25531.0,7664.0,13851.8,26821.0,0,0,0,0,29.8,0.4
2024-06-15,Saturday,UniversityZone,26072,24714.4,6733.4,13794.0,28302.3,0,1,0,0,29.7,6.1
2024-06-16,Sunday,UniversityZone,26068,25574.6,8293.6,10388.6,25927.7,0,1,0,0,29.7,9.5
2024-06-17,Monday,UniversityZone,26077,24557.5,5673.2,9053.6,26122.0,0,0,0,0,29.5,13.4
2024-06-18,Tuesday,UniversityZone,26080,24759.4,6012.6,14438.3,27210.9,0,0,0,0,30.3,1.1
2024-06-19,Wednesday,UniversityZone,26071,23769.6,4961.8,8937.4,26711.6,0,0,0,0,29.3,4.3
2024-06-20,Thursday,UniversityZone,26077,24271.8,5652.7,13635.1,26392.8,0,0,0,0,30.9,0.0
2024-06-21,Friday,UniversityZone,26077,25977.5,8241.3,11538.9,24499.3,1,0,0,0,31.3,13.1
2024-06-22,Saturday,UniversityZone,26073,24822.7,8803.9,11270.4,28976.0,0,1,0,0,29.1,3.9
2024-06-23,Sunday,UniversityZone,26071,26704.6,6061.0,11121.6,26546.8,1,1,0,0,30.9,11.4
2024-06-24,Monday,UniversityZone,26066,23024.0,6555.9,11161.2,25733.1,0,0,0,0,30.2,0.0
2024-06-25,Tuesday,UniversityZone,26059,23846.3,6786.6,10349.5,27231.0,0,0,0,0,30.3,8.8
2024-06-26,Wednesday,UniversityZone,26054,24636.9,7845.3,13242.2,25775.0,0,0,0,0,29.6,0.0
2024-06-27,Thursday,UniversityZone,26054,24926.7,7834.8,11419.7,21566.1,1,0,0,0,29.0,8.7
2024-06-28,Friday,UniversityZone,26065,24677.1,7018.4,12433.0,26654.6,0,0,0,0,29.5,1.6
2024-06-29,Saturday,UniversityZone,26052,25517.5,6667.0,14279.1,25783.7,0,1,0,0,29.7,12.7
2024-06-30,Sunday,UniversityZone,26041,25665.5,5409.1,13620.4,25945.6,0,1,0,0,30.1,0.0
2024-07-01,Monday,UniversityZone,26035,25844.8,9261.6,9390.2,27416.1,0,0,0,0,28.9,10.2
2024-07-02,Tuesday,UniversityZone,26042,23677.2,5374.0,8627.3,25739.5,0,0,0,0,29.9,7.0
2024-07-03,Wednesday,UniversityZone,26044,23739.0,7219.8,11155.5,26175.6,0,0,0,0,28.7,9.4
2024-07-04,Thursday,UniversityZone,26059,24207.3,6791.9,9394.0,25271.3,0,0,0,0,30.7,11.5
2024-07-05,Friday,UniversityZone,26057,24407.5,5189.7,8530.2,25967.8,0,0,0,0,30.2,10.7
2024-07-06,Saturday,UniversityZone,26054,24641.3,6288.3,9813.2,27786.8,0,1,0,0,28.7,1.2
2024-07-07,Sunday,UniversityZone,26048,26800.6,7185.6,14568.1,24973.2,1,1,0,0,30.6,7.9
2024-07-08,Monday,UniversityZone,26047,23752.9,5763.3,11144.6,26787.0,0,0,0,0,29.1,10.5
2024-07-09,Tuesday,UniversityZone,26053,25601.2,6924.5,13845.1,27521.0,0,0,0,0,29.6,5.7
2024-07-10,Wednesday,UniversityZone,26044,23780.7,6299.4,11765.2,26458.4,0,0,0,1,29.3,2.6
2024-07-11,Thursday,UniversityZone,26049,22384.8,5747.1,10172.8,26764.3,0,0,0,1,29.5,11.1
2024-07-12,Friday,UniversityZone,26045,23225.1,7534.4,8605.7,27352.9,0,0,0,1,30.4,0.0
2024-07-13,Saturday,UniversityZone,26037,24070.3,5940.8,10001.4,27698.1,0,1,0,1,29.6,8.5
2024-07-14,Sunday,UniversityZone,26036,24631.8,7072.6,12419.1,26610.9,0,1,0,1,28.6,1.8
2024-07-15,Monday,UniversityZone,26043,23309.9,6925.5,8830.1,27037.4,0,0,0,1,29.8,17.5
2024-07-16,Tuesday,UniversityZone,26032,23067.3,7965.1,9647.1,26606.6,0,0,0,1,30.0,10.2
2024-07-17,Wednesday,UniversityZone,26026,23326.1,8864.1,6938.2,26818.0,0,0,0,1,27.9,2.6
2024-07-18,Thursday,UniversityZone,26031,24145.4,7692.8,11135.5,25296.7,0,0,0,1,29.2,0.0
2024-07-19,Friday,UniversityZone,26029,22549.7,7417.2,11939.7,27197.5,0,0,0,1,30.0,14.5
2024-07-20,Saturday,UniversityZone,26027,25129.5,5439.5,9695.4,26843.4,0,1,0,1,30.2,16.0
2024-07-21,Sunday,UniversityZone,26033,25542.2,8157.7,12720.5,26414.2,0,1,0,1,28.0,9.9
2024-07-22,Monday,UniversityZone,26033,24685.6,8069.8,11281.3,25839.5,0,0,0,1,29.7,8.3
2024-07-23,Tuesday,UniversityZone,26054,24482.6,7464.3,8390.3,26035.4,0,0,0,1,29.6,20.8
2024-07-24,Wednesday,UniversityZone,26059,22758.8,5403.5,10595.9,26860.4,0,0,0,1,28.9,3.8
2024-07-25,Thursday,UniversityZone,26056,21494.5,8028.0,9179.5,27523.7,0,0,0,1,28.7,0.0
2024-07-26,Friday,UniversityZone,26050,23088.2,7350.3,10540.5,26603.9,0,0,0,1,29.8,0.0
2024-07-27,Saturday,UniversityZone,26048,24031.6,9064.8,7824.4,27259.0,0,1,0,1,29.1,4.4
2024-07-28,Sunday,UniversityZone,26052,25289.7,7113.9,9105.1,27671.3,0,1,0,1,29.8,17.9
2024-07-29,Monday,UniversityZone,26055,24432.1,7198.3,10115.3,27741.3,0,0,0,1,28.6,13.8
2024-07-30,Tuesday,UniversityZone,26056,23630.2,9446.2,7812.4,26136.2,0,0,0,1,29.2,12.6
2024-07-31,Wednesday,UniversityZone,26066,23323.6,7246.8,11824.4,26836.5,0,0,0,1,29.0,11.8
2024-08-01,Thursday,UniversityZone,26068,25370.9,7421.8,11254.9,27879.4,0,0,0,0,28.8,16.4
2024-08-02,Friday,UniversityZone,26071,25406.6,7517.5,8869.7,27165.0,0,0,0,0,29.9,14.9
2024-08-03,Saturday,UniversityZone,26065,25902.4,8286.6,13490.7,27280.6,0,1,0,0,29.8,18.0
2024-08-04,Sunday,UniversityZone,26071,25670.5,7837.1,14082.4,28264.3,0,1,0,0,28.9,9.5
2024-08-05,Monday,UniversityZone,26070,24404.2,5563.1,8372.5,25985.0,0,0,0,0,29.1,22.3
2024-08-06,Tuesday,UniversityZone,26060,24423.1,8773.4,12551.6,25886.7,0,0,0,0,30.3,5.9
2024-08-07,Wednesday,UniversityZone,26069,23393.7,4932.8,8565.6,25906.0,0,0,0,0,30.3,2.3
2024-08-08,Thursday,UniversityZone,26063,24872.6,8421.4,9771.2,25958.4,0,0,0,0,30.4,21.2
2024-08-09,Friday,UniversityZone,26065,24271.6,6075.1,10614.6,26496.4,0,0,0,0,28.8,9.1
2024-08-10,Saturday,UniversityZone,26059,25409.8,5730.9,11037.9,26916.5,0,1,0,0,28.8,2.1
2024-08-11,Sunday,UniversityZone,26055,25323.2,6501.5,9322.3,27354.2,0,1,0,0,28.7,12.2
2024-08-12,Monday,UniversityZone,26040,25040.9,4670.2,10437.2,24139.3,1,0,0,0,28.4,20.8
2024-08-13,Tuesday,UniversityZone,26053,25630.3,6264.9,14210.5,24415.5,1,0,0,0,28.4,16.9
2024-08-14,Wednesday,UniversityZone,26046,24526.1,5922.5,10807.3,25380.2,0,0,0,0,29.2,27.4
2024-08-15,Thursday,UniversityZone,26051,24649.0,5864.7,10254.0,25050.0,0,0,0,0,28.8,10.7
2024-08-16,Friday,UniversityZone,26058,25323.6,7587.7,12178.6,26839.3,0,0,0,0,28.5,6.2
2024-08-17,Saturday,UniversityZone,26048,27170.4,8037.0,14687.6,25685.5,1,1,0,0,28.2,20.6
2024-08-18,Sunday,UniversityZone,26046,26541.5,7913.0,9951.4,24517.3,1,1,0,0,30.2,13.4
2024-08-19,Monday,UniversityZone,26051,24789.8,6742.2,10999.4,25881.5,0,0,0,0,27.4,5.2
2024-08-20,Tuesday,UniversityZone,26053,25378.3,7348.6,13812.6,26044.0,0,0,0,0,29.4,11.6
2024-08-21,Wednesday,UniversityZone,26056,25245.8,7032.9,10527.6,26894.3,0,0,0,0,30.4,18.8
2024-08-22,Thursday,UniversityZone,26055,25121.0,8712.0,11417.7,26386.3,0,0,0,0,27.8,12.0
2024-08-23,Friday,UniversityZone,26057,24057.6,6158.0,11821.9,26580.9,0,0,0,0,27.4,17.0
2024-08-24,Saturday,UniversityZone,26065,25712.4,6623.5,14584.7,26867.5,0,1,0,0,29.0,14.7
2024-08-25,Sunday,UniversityZone,26066,26896.3,6781.7,11416.2,27847.9,0,1,0,0,28.0,5.2
2024-08-26,Monday,UniversityZone,26072,23673.4,6640.3,10681.6,27124.6,0,0,0,0,28.8,10.5
2024-08-27,Tuesday,UniversityZone,26071,23829.2,6634.9,10314.7,27689.7,0,0,0,0,26.9,10.4
2024-08-28,Wednesday,UniversityZone,26074,24334.5,5059.4,11293.5,26644.6,0,0,0,0,27.6,13.5
2024-08-29,Thursday,UniversityZone,26079,24960.8,8695.3,9818.2,26876.0,0,0,0,0,27.9,0.0
2024-08-30,Friday,UniversityZone,26076,25084.4,7101.1,13588.3,27681.6,0,0,0,0,27.8,12.2
2024-08-31,Saturday,UniversityZone,26086,25989.8,6599.2,14650.6,27286.2,0,1,0,0,28.6,17.1
2024-09-01,Sunday,UniversityZone,26092,26387.4,8468.1,8373.1,26863.9,0,1,0,0,29.0,13.4
2024-09-02,Monday,UniversityZone,26082,25186.2,5826.0,12478.2,26343.8,0,0,0,0,27.3,14.9
2024-09-03,Tuesday,UniversityZone,26074,22788.6,7822.3,8662.9,25403.9,0,0,0,0,28.4,11.9
2024-09-04,Wednesday,UniversityZone,26093,24729.8,6605.5,9823.8,26302.1,0,0,0,0,27.8,9.6
2024-09-05,Thursday,UniversityZone,26095,25440.6,6802.5,9015.8,26149.8,0,0,0,0,27.5,24.8
2024-09-06,Friday,UniversityZone,26094,25233.9,9510.0,10819.3,27562.9,0,0,0,0,27.6,10.8
2024-09-07,Saturday,UniversityZone,26098,25043.9,6917.7,11808.1,25584.9,0,1,0,0,27.5,9.9
2024-09-08,Sunday,UniversityZone,26109,25655.2,6962.7,11408.6,27383.6,0,1,0,0,29.7,12.3
2024-09-09,Monday,UniversityZone,26111,24333.8,7731.7,12734.5,25171.2,0,0,0,0,25.3,14.8
2024-09-10,Tuesday,UniversityZone,26110,23644.0,7268.3,13141.6,29293.9,0,0,0,0,27.0,13.9
2024-09-11,Wednesday,UniversityZone,26098,24485.4,6641.5,7970.8,27379.4,0,0,0,0,27.8,4.3
2024-09-12,Thursday,UniversityZone,26101,23700.0,7525.2,10292.9,28020.5,0,0,0,0,26.9,19.0
2024-09-13,Friday,UniversityZone,26114,24746.0,7350.3,11015.8,25619.6,0,0,0,0,28.5,17.2
2024-09-14,Saturday,UniversityZone,26116,25129.8,7719.8,10644.1,27255.1,0,1,0,0,27.8,18.9
2024-09-15,Sunday,UniversityZone,26112,26330.5,7763.4,14753.4,25542.0,1,1,0,0,27.2,18.6
2024-09-16,Monday,UniversityZone,26116,24541.5,5556.2,12881.0,26988.5,0,0,0,0,27.4,21.2
2024-09-17,Tuesday,UniversityZone,26112,25304.2,7204.7,10151.2,26603.8,0,0,0,0,26.5,12.8
2024-09-18,Wednesday,UniversityZone,26109,24539.6,3906.4,11320.7,26487.9,0,0,0,0,25.9,12.9
2024-09-19,Thursday,UniversityZone,26115,25088.8,6652.0,10779.2,25803.9,0,0,0,0,27.4,18.3
2024-09-20,Friday,UniversityZone,26121,24709.6,7009.7,10959.6,26884.5,0,0,0,0,27.4,29.3
2024-09-21,Saturday,UniversityZone,26127,27733.8,9948.8,14145.2,26010.2,1,1,0,0,27.1,19.3
2024-09-22,Sunday,UniversityZone,26137,25994.1,7759.6,13134.6,27742.5,0,1,0,0,27.9,17.3
2024-09-23,Monday,UniversityZone,26152,23131.5,3998.5,10023.0,26546.4,0,0,0,0,27.1,5.5
2024-09-24,Tuesday,UniversityZone,26160,24266.2,7902.6,10567.9,26058.6,0,0,0,0,25.0,21.0
2024-09-25,Wednesday,UniversityZone,26169,24731.8,7646.3,12277.7,26754.4,0,0,0,0,26.2,11.2
2024-09-26,Thursday,UniversityZone,26174,24387.0,6831.7,13260.9,26005.9,0,0,0,0,26.5,6.7
2024-09-27,Friday,UniversityZone,26177,24703.2,4993.7,8757.9,26567.6,0,0,0,0,26.9,14.6
2024-09-28,Saturday,UniversityZone,26169,25755.2,6540.6,12763.2,28159.4,0,1,0,0,26.6,6.3
2024-09-29,Sunday,UniversityZone,26172,25731.7,6907.8,14409.9,26635.6,0,1,0,0,26.7,13.5
2024-09-30,Monday,UniversityZone,26185,24658.7,7502.1,10238.0,26877.3,0,0,0,0,27.1,8.5
2024-10-01,Tuesday,UniversityZone,26188,23404.6,6518.2,11499.8,25296.8,0,0,0,0,25.5,20.5
2024-10-02,Wednesday,UniversityZone,26199,24010.6,5887.7,11420.7,26591.8,0,0,0,0,26.8,16.5
2024-10-03,Thursday,UniversityZone,26194,23900.1,6773.8,11571.4,27381.4,0,0,0,0,27.5,0.3
2024-10-04,Friday,UniversityZone,26193,25085.2,7893.2,14252.3,28182.6,0,0,0,0,28.2,22.8
2024-10-05,Saturday,UniversityZone,26189,26637.2,8150.8,11358.8,27182.9,0,1,0,0,26.5,22.3
2024-10-06,Sunday,UniversityZone,26188,25823.7,5186.7,11445.3,25539.4,1,1,0,0,25.2,13.5
2024-10-07,Monday,UniversityZone,26199,25372.8,7922.3,9397.5,26649.6,0,0,0,0,24.4,15.0
2024-10-08,Tuesday,UniversityZone,26200,24469.9,5624.2,12919.6,27729.0,0,0,0,0,25.2,18.6
2024-10-09,Wednesday,UniversityZone,26211,24419.9,5201.9,13216.7,26009.2,0,0,0,0,24.9,10.9
2024-10-10,Thursday,UniversityZone,26197,24641.3,3934.1,14477.2,27706.3,0,0,0,0,24.6,12.8
2024-10-11,Friday,UniversityZone,26190,24253.5,9657.8,9401.0,26351.8,0,0,0,0,26.2,8.6
2024-10-12,Saturday,UniversityZone,26187,25391.3,7512.2,12908.4,27143.7,0,1,0,0,24.8,12.5
2024-10-13,Sunday,UniversityZone,26189,26113.7,6908.3,15100.6,26242.6,0,1,0,0,26.8,5.7
2024-10-14,Monday,UniversityZone,26189,24924.7,7151.6,10326.9,26477.3,0,0,0,0,25.6,20.1
2024-10-15,Tuesday,UniversityZone,26196,24389.3,5850.0,12443.2,27064.3,0,0,0,0,25.9,5.6
2024-10-16,Wednesday,UniversityZone,26194,24341.8,6445.0,10844.8,26799.4,0,0,0,0,25.5,7.9
2024-10-17,Thursday,UniversityZone,26188,25438.1,6970.0,12919.3,26012.1,0,0,0,0,24.3,18.7
2024-10-18,Friday,UniversityZone,26190,24187.3,6571.1,13699.6,27628.7,0,0,0,0,24.2,14.8
2024-10-19,Saturday,UniversityZone,26185,25579.8,5927.2,12732.9,25676.0,0,1,0,0,24.0,6.2
2024-10-20,Sunday,UniversityZone,26174,25472.3,8987.1,11254.4,25484.8,0,1,0,0,25.0,24.6
2024-10-21,Monday,UniversityZone,26174,25324.3,5653.8,10531.6,24128.3,1,0,0,0,26.0,10.3
2024-10-22,Tuesday,UniversityZone,26174,24065.7,6404.0,12184.4,26698.3,0,0,0,0,24.0,20.9
2024-10-23,Wednesday,UniversityZone,26180,24263.5,8444.4,10357.6,26331.5,0,0,0,0,23.7,11.3
2024-10-24,Thursday,UniversityZone,26188,25686.2,7578.2,12866.8,26721.3,0,0,0,0,24.5,4.8
2024-10-25,Friday,UniversityZone,26193,25961.4,8132.5,11041.4,27377.1,0,0,0,0,24.9,15.6
2024-10-26,Saturday,UniversityZone,26186,25151.7,8304.6,10597.7,27576.0,0,1,0,0,25.4,6.6
2024-10-27,Sunday,UniversityZone,26195,27414.6,5963.5,10587.5,26338.1,1,1,0,0,24.6,17.9
2024-10-28,Monday,UniversityZone,26200,25936.7,6896.9,12943.0,26256.2,0,0,0,0,24.4,18.2
2024-10-29,Tuesday,UniversityZone,26214,25351.4,5545.5,9737.2,26667.1,0,0,0,0,26.7,18.0
2024-10-30,Wednesday,UniversityZone,26221,24653.9,9138.8,11067.6,25102.5,0,0,0,0,25.3,11.6
2024-10-31,Thursday,UniversityZone,26219,25072.0,6049.3,13978.8,25632.8,0,0,0,0,25.1,24.6
2024-11-01,Friday,UniversityZone,26216,23484.0,5779.3,11786.5,26057.3,0,0,0,1,23.3,17.8
